run_id,condition_1,condition_2,condition_3,condition_4,condition_5
687,"(800.0, 2.5, 0.1, 10, 50.0)","(750.0, 2.0, 0.1, 8, 60.0)","(700.0, 1.8, 0.1, 6, 70.0)","(650.0, 1.5, 0.1, 4, 80.0)","(600.0, 1.0, 0.1, 2, 90.0)"
688,"(750.0, 3.0, 0.005, 5, 50.0)","(700.0, 2.5, 0.005, 5, 50.0)","(650.0, 2.0, 0.005, 5, 50.0)","(600.0, 1.5, 0.005, 5, 50.0)","(550.0, 1.0, 0.005, 5, 50.0)"
689,"(750.0, 1.8, 0.02, 5, 60.0)","(700.0, 1.5, 0.03, 4, 65.0)","(650.0, 1.3, 0.04, 3, 70.0)","(600.0, 1.0, 0.05, 2, 75.0)","(550.0, 0.8, 0.06, 1, 80.0)"
690,"(800.0, 2.5, 0.005, 10, 100.0)","(750.0, 2.0, 0.01, 8, 150.0)","(700.0, 1.8, 0.02, 6, 200.0)","(650.0, 1.5, 0.03, 4, 250.0)","(600.0, 1.3, 0.04, 2, 300.0)"
691,"(750.0, 2.5, 0.005, 10, 50.0)","(700.0, 2.0, 0.01, 8, 60.0)","(650.0, 1.5, 0.015, 6, 70.0)","(600.0, 1.2, 0.02, 4, 80.0)","(550.0, 1.0, 0.03, 2, 90.0)"
692,"(800.0, 2.0, 0.01, 10, 100.0)","(780.0, 1.8, 0.008, 8, 120.0)","(760.0, 1.6, 0.006, 6, 140.0)","(740.0, 1.4, 0.004, 4, 160.0)","(720.0, 1.2, 0.002, 2, 180.0)"
693,"(750.0, 3.0, 0.005, 5, 50.0)","(720.0, 2.5, 0.004, 4, 60.0)","(700.0, 2.0, 0.003, 3, 70.0)","(680.0, 1.8, 0.002, 2, 80.0)","(650.0, 1.5, 0.001, 1, 90.0)"
694,"(700.0, 2.5, 0.0015, 5, 100.0)","(650.0, 2.0, 0.002, 7, 120.0)","(600.0, 1.8, 0.0025, 8, 140.0)","(550.0, 1.6, 0.003, 9, 160.0)","(500.0, 1.5, 0.0035, 10, 180.0)"
695,"(800.0, 3.0, 0.05, 10, 100.0)","(750.0, 2.8, 0.06, 9, 120.0)","(700.0, 2.5, 0.07, 8, 140.0)","(650.0, 2.2, 0.08, 7, 160.0)","(600.0, 2.0, 0.09, 6, 180.0)"
696,"(850.0, 3.5, 0.005, 10, 100.0)","(800.0, 3.0, 0.006, 8, 120.0)","(750.0, 2.5, 0.007, 6, 150.0)","(700.0, 2.0, 0.008, 4, 180.0)","(650.0, 1.5, 0.009, 2, 200.0)"
697,"(750.0, 3.0, 0.02, 10, 100.0)","(700.0, 2.5, 0.02, 8, 120.0)","(650.0, 2.0, 0.02, 6, 140.0)","(600.0, 1.8, 0.02, 4, 160.0)","(550.0, 1.5, 0.02, 2, 180.0)"
698,"(800.0, 2.5, 0.05, 5, 50.0)","(780.0, 2.3, 0.06, 5, 55.0)","(760.0, 2.0, 0.07, 5, 60.0)","(740.0, 1.8, 0.08, 6, 65.0)","(720.0, 1.5, 0.09, 7, 70.0)"
699,"(750.0, 2.0, 0.001, 5, 150.0)","(700.0, 1.8, 0.002, 4, 180.0)","(650.0, 1.5, 0.003, 3, 210.0)","(600.0, 1.3, 0.004, 2, 240.0)","(550.0, 1.0, 0.005, 1, 270.0)"
701,"(800.0, 2.5, 0.001, 10, 50.0)","(780.0, 2.3, 0.0015, 8, 60.0)","(760.0, 2.1, 0.002, 6, 70.0)","(740.0, 1.9, 0.0025, 4, 80.0)","(720.0, 1.7, 0.003, 2, 90.0)"
702,"(700.0, 2.0, 0.01, 10, 50.0)","(680.0, 2.5, 0.01, 5, 60.0)","(660.0, 3.0, 0.008, 8, 70.0)","(640.0, 3.5, 0.006, 7, 80.0)","(620.0, 4.0, 0.004, 6, 90.0)"
703,"(750.0, 2.0, 0.01, 5, 50.0)","(700.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(600.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 0.05, 1, 90.0)"
704,"(700.0, 2.5, 0.005, 5, 80.0)","(680.0, 2.3, 0.006, 4, 85.0)","(660.0, 2.0, 0.007, 3, 90.0)","(640.0, 1.8, 0.008, 2, 95.0)","(620.0, 1.5, 0.009, 1, 100.0)"
705,"(750.0, 3.0, 0.001, 10, 50.0)","(700.0, 2.8, 0.01, 8, 60.0)","(650.0, 2.5, 0.1, 6, 70.0)","(600.0, 2.2, 0.05, 4, 80.0)","(550.0, 2.0, 0.1, 2, 90.0)"
706,"(800.0, 3.0, 0.005, 10, 100.0)","(780.0, 2.8, 0.006, 8, 90.0)","(760.0, 2.6, 0.007, 6, 80.0)","(740.0, 2.4, 0.008, 4, 70.0)","(720.0, 2.2, 0.009, 2, 60.0)"
707,"(800.0, 3.0, 0.005, 10, 100.0)","(750.0, 2.8, 0.004, 9, 90.0)","(700.0, 2.5, 0.003, 8, 80.0)","(650.0, 2.2, 0.002, 7, 70.0)","(600.0, 2.0, 0.001, 6, 60.0)"
708,"(700.0, 2.0, 0.001, 5, 80.0)","(650.0, 1.8, 0.002, 4, 75.0)","(600.0, 1.6, 0.003, 3, 70.0)","(550.0, 1.4, 0.004, 2, 65.0)","(500.0, 1.2, 0.005, 1, 60.0)"
709,"(750.0, 3.0, 0.005, 10, 100.0)","(700.0, 2.5, 0.01, 8, 80.0)","(650.0, 2.0, 0.02, 6, 60.0)","(600.0, 1.5, 0.03, 4, 40.0)","(550.0, 1.0, 0.04, 2, 20.0)"
710,"(700.0, 2.0, 0.001, 5, 100.0)","(680.0, 1.8, 0.002, 4, 95.0)","(650.0, 1.5, 0.003, 3, 90.0)","(630.0, 1.3, 0.004, 2, 85.0)","(600.0, 1.0, 0.005, 1, 80.0)"
711,"(750.0, 2.0, 0.01, 5, 50.0)","(700.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(600.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 5.0, 1, 90.0)"
712,"(750.0, 3.5, 0.005, 10, 200.0)","(720.0, 3.0, 0.004, 8, 180.0)","(700.0, 2.5, 0.003, 6, 160.0)","(680.0, 2.0, 0.0025, 5, 140.0)","(650.0, 1.8, 0.002, 4, 120.0)"
713,"(700.0, 3.0, 0.001, 10, 100.0)","(750.0, 2.8, 0.0015, 9, 95.0)","(650.0, 3.2, 0.0012, 11, 105.0)","(800.0, 2.5, 0.002, 8, 90.0)","(600.0, 3.5, 0.0008, 12, 110.0)"
714,"(750.0, 2.5, 0.001, 8, 100.0)","(730.0, 2.0, 0.002, 6, 90.0)","(710.0, 1.8, 0.003, 5, 80.0)","(690.0, 1.6, 0.004, 4, 70.0)","(670.0, 1.4, 0.005, 3, 60.0)"
715,"(800.0, 3.0, 0.002, 10, 100.0)","(780.0, 2.8, 0.003, 8, 90.0)","(760.0, 2.5, 0.004, 6, 80.0)","(740.0, 2.2, 0.005, 4, 70.0)","(720.0, 2.0, 0.006, 2, 60.0)"
716,"(750.0, 2.5, 0.01, 10, 50.0)","(700.0, 2.2, 0.015, 8, 60.0)","(650.0, 2.0, 0.02, 6, 70.0)","(600.0, 1.8, 0.025, 4, 80.0)","(550.0, 1.5, 0.03, 3, 90.0)"
717,"(800.0, 3.0, 0.005, 10, 100.0)","(750.0, 2.5, 0.006, 8, 90.0)","(720.0, 2.0, 0.007, 6, 80.0)","(680.0, 1.8, 0.008, 5, 70.0)","(650.0, 1.5, 0.009, 4, 60.0)"
718,"(800.0, 3.0, 0.001, 10, 200.0)","(750.0, 2.8, 0.0015, 8, 180.0)","(700.0, 2.5, 0.002, 6, 160.0)","(650.0, 2.0, 0.0025, 4, 140.0)","(600.0, 1.5, 0.003, 2, 120.0)"
719,"(800.0, 2.5, 0.001, 10, 100.0)","(750.0, 2.0, 0.002, 8, 90.0)","(700.0, 1.8, 0.003, 6, 80.0)","(650.0, 1.5, 0.004, 5, 70.0)","(600.0, 1.3, 0.005, 3, 60.0)"
720,"(750.0, 2.0, 0.01, 5, 50.0)","(720.0, 2.5, 0.02, 6, 60.0)","(690.0, 3.0, 0.03, 7, 70.0)","(660.0, 3.5, 0.04, 8, 80.0)","(630.0, 4.0, 0.05, 9, 90.0)"
721,"(850.0, 3.5, 0.005, 10, 50.0)","(800.0, 3.0, 0.006, 9, 60.0)","(750.0, 2.5, 0.007, 8, 70.0)","(700.0, 2.0, 0.008, 7, 80.0)","(650.0, 1.5, 0.009, 6, 90.0)"
722,"(700.0, 2.5, 0.001, 10, 50.0)","(680.0, 2.0, 0.002, 8, 60.0)","(650.0, 1.8, 0.003, 6, 70.0)","(620.0, 1.5, 0.004, 4, 80.0)","(600.0, 1.0, 0.005, 2, 90.0)"
723,"(700.0, 3.0, 0.001, 10, 100.0)","(650.0, 2.8, 0.002, 8, 80.0)","(600.0, 2.5, 0.003, 6, 120.0)","(550.0, 2.0, 0.004, 4, 150.0)","(500.0, 1.5, 0.005, 2, 200.0)"
724,"(850.0, 3.5, 0.005, 10, 100.0)","(800.0, 3.0, 0.006, 8, 120.0)","(750.0, 2.5, 0.007, 6, 140.0)","(700.0, 2.0, 0.008, 4, 160.0)","(650.0, 1.5, 0.009, 2, 180.0)"
725,"(750.0, 1.8, 0.01, 5, 50.0)","(700.0, 1.5, 0.01, 4, 60.0)","(650.0, 1.3, 0.01, 3, 70.0)","(600.0, 1.0, 0.01, 2, 80.0)","(550.0, 0.8, 0.01, 1, 90.0)"
726,"(850.0, 2.5, 0.002, 5, 50.0)","(800.0, 3.0, 0.003, 5, 60.0)","(750.0, 2.8, 0.004, 6, 70.0)","(700.0, 3.5, 0.005, 7, 80.0)","(650.0, 4.0, 0.006, 8, 90.0)"
727,"(650.0, 2.5, 0.005, 10, 40.0)","(620.0, 2.3, 0.0055, 8, 45.0)","(580.0, 2.0, 0.006, 6, 50.0)","(550.0, 1.8, 0.0065, 4, 55.0)","(500.0, 1.5, 0.007, 2, 60.0)"
728,"(800.0, 1.5, 0.001, 10, 100.0)","(750.0, 1.8, 0.0008, 12, 120.0)","(700.0, 2.0, 0.01, 8, 140.0)","(650.0, 2.5, 0.015, 6, 160.0)","(600.0, 3.0, 0.02, 4, 180.0)"
729,"(850.0, 3.5, 0.01, 10, 50.0)","(800.0, 3.0, 0.008, 9, 55.0)","(750.0, 2.8, 0.006, 8, 60.0)","(700.0, 2.5, 0.004, 7, 65.0)","(650.0, 2.0, 0.002, 6, 70.0)"
730,"(750.0, 3.0, 0.002, 5, 100.0)","(700.0, 2.8, 0.003, 4, 90.0)","(650.0, 2.6, 0.004, 3, 80.0)","(600.0, 2.4, 0.005, 2, 70.0)","(550.0, 2.2, 0.006, 1, 60.0)"
731,"(750.0, 1.5, 0.001, 5, 30.0)","(700.0, 1.8, 0.002, 5, 35.0)","(650.0, 2.0, 0.003, 4, 40.0)","(600.0, 2.5, 0.004, 4, 45.0)","(550.0, 3.0, 0.005, 3, 50.0)"
732,"(750.0, 2.0, 0.01, 10, 50.0)","(720.0, 1.8, 0.015, 8, 60.0)","(690.0, 1.6, 0.02, 6, 70.0)","(660.0, 1.4, 0.025, 4, 80.0)","(630.0, 1.2, 0.03, 2, 90.0)"
733,"(800.0, 2.5, 0.01, 5, 50.0)","(780.0, 3.0, 0.02, 6, 60.0)","(760.0, 3.5, 0.03, 7, 70.0)","(740.0, 4.0, 0.04, 8, 80.0)","(720.0, 4.5, 0.05, 9, 90.0)"
734,"(800.0, 3.0, 0.001, 10, 200.0)","(750.0, 2.5, 0.0005, 8, 180.0)","(700.0, 2.0, 0.01, 6, 150.0)","(650.0, 1.8, 0.02, 5, 120.0)","(600.0, 1.5, 0.03, 4, 100.0)"
735,"(750.0, 2.5, 0.01, 10, 100.0)","(700.0, 2.0, 0.008, 8, 80.0)","(650.0, 1.8, 0.006, 6, 60.0)","(600.0, 1.5, 0.004, 4, 40.0)","(550.0, 1.0, 0.002, 2, 20.0)"
736,"(900.0, 0.5, 0.005, 10, 50.0)","(800.0, 1.0, 0.025, 8, 60.0)","(700.0, 1.5, 0.075, 6, 70.0)","(600.0, 2.0, 0.12, 4, 80.0)","(500.0, 2.5, 0.25, 1, 90.0)"
737,"(800.0, 3.0, 0.001, 5, 200.0)","(780.0, 2.8, 0.0015, 5, 180.0)","(760.0, 2.5, 0.002, 4, 160.0)","(740.0, 2.2, 0.0025, 3, 140.0)","(720.0, 1.8, 0.0028, 2, 120.0)"
738,"(750.0, 2.5, 0.005, 10, 50.0)","(700.0, 2.0, 0.008, 9, 60.0)","(650.0, 1.8, 0.012, 8, 70.0)","(600.0, 1.5, 0.018, 7, 80.0)","(550.0, 1.2, 0.024, 6, 90.0)"
739,"(700.0, 1.5, 0.01, 5, 50.0)","(680.0, 2.0, 0.01, 4, 60.0)","(650.0, 1.8, 0.03, 3, 70.0)","(620.0, 2.5, 0.05, 2, 80.0)","(580.0, 3.0, 0.1, 1, 100.0)"
740,"(850.0, 3.0, 0.0001, 10, 50.0)","(800.0, 2.5, 0.0005, 8, 60.0)","(750.0, 2.0, 0.001, 6, 70.0)","(700.0, 1.8, 0.005, 4, 80.0)","(650.0, 1.5, 0.01, 2, 90.0)"
741,"(850.0, 2.5, 0.05, 10, 100.0)","(800.0, 2.0, 0.08, 8, 120.0)","(750.0, 1.8, 0.12, 6, 140.0)","(700.0, 1.5, 0.2, 5, 160.0)","(650.0, 1.0, 0.3, 4, 180.0)"
742,"(800.0, 2.0, 0.001, 5, 50.0)","(780.0, 1.8, 0.002, 4, 60.0)","(760.0, 1.5, 0.003, 3, 70.0)","(740.0, 1.3, 0.004, 2, 80.0)","(720.0, 1.0, 0.005, 1, 90.0)"
743,"(700.0, 2.5, 0.005, 10, 100.0)","(720.0, 2.3, 0.005, 8, 120.0)","(680.0, 2.0, 0.005, 7, 140.0)","(660.0, 1.8, 0.005, 6, 160.0)","(640.0, 1.5, 0.005, 5, 180.0)"
744,"(750.0, 2.0, 0.01, 5, 50.0)","(720.0, 1.8, 0.012, 4, 55.0)","(700.0, 1.6, 0.015, 3, 60.0)","(680.0, 1.4, 0.018, 2, 65.0)","(650.0, 1.2, 0.02, 1, 70.0)"
745,"(800.0, 2.0, 0.01, 10, 50.0)","(750.0, 2.5, 0.008, 12, 60.0)","(700.0, 3.0, 0.006, 14, 70.0)","(650.0, 3.0, 0.005, 14, 80.0)","(600.0, 3.5, 0.004, 14, 90.0)"
746,"(750.0, 3.0, 0.001, 10, 50.0)","(700.0, 2.5, 0.0015, 8, 60.0)","(650.0, 2.0, 0.002, 6, 70.0)","(600.0, 1.5, 0.0025, 4, 80.0)","(550.0, 1.0, 0.003, 2, 90.0)"
747,"(800.0, 2.5, 0.005, 10, 100.0)","(780.0, 2.3, 0.006, 9, 95.0)","(760.0, 2.0, 0.007, 8, 90.0)","(740.0, 1.8, 0.008, 7, 85.0)","(720.0, 1.5, 0.009, 6, 80.0)"
748,"(650.0, 1.5, 0.001, 5, 50.0)","(700.0, 2.0, 0.002, 4, 60.0)","(750.0, 1.8, 0.003, 3, 70.0)","(650.0, 1.3, 0.004, 2, 80.0)","(550.0, 1.0, 0.005, 1, 90.0)"
749,"(700.0, 2.5, 0.005, 10, 100.0)","(650.0, 2.0, 0.01, 8, 150.0)","(600.0, 1.8, 0.02, 6, 200.0)","(550.0, 1.5, 0.03, 4, 250.0)","(500.0, 1.0, 0.05, 2, 300.0)"
750,"(750.0, 3.0, 0.001, 5, 200.0)","(700.0, 2.8, 0.002, 4, 180.0)","(650.0, 2.5, 0.003, 3, 160.0)","(600.0, 2.0, 0.004, 2, 140.0)","(550.0, 1.8, 0.005, 1, 120.0)"
751,"(700.0, 2.5, 0.005, 10, 20.0)","(650.0, 2.3, 0.005, 8, 25.0)","(600.0, 2.0, 0.005, 6, 30.0)","(550.0, 1.8, 0.005, 4, 35.0)","(500.0, 1.5, 0.005, 2, 40.0)"
752,"(800.0, 2.5, 0.005, 10, 200.0)","(750.0, 2.0, 0.01, 8, 150.0)","(700.0, 1.8, 0.02, 6, 100.0)","(650.0, 1.5, 0.03, 4, 80.0)","(600.0, 1.3, 0.04, 3, 50.0)"
753,"(800.0, 3.5, 0.098, 10, 200.0)","(780.0, 3.0, 0.096, 9, 190.0)","(760.0, 2.5, 0.094, 8, 180.0)","(740.0, 2.0, 0.092, 7, 170.0)","(720.0, 1.5, 0.09, 6, 160.0)"
754,"(700.0, 2.0, 0.01, 5, 50.0)","(680.0, 1.8, 0.012, 4, 60.0)","(660.0, 1.6, 0.014, 3, 70.0)","(640.0, 1.4, 0.016, 2, 80.0)","(620.0, 1.2, 0.018, 1, 90.0)"
755,"(750.0, 3.0, 0.005, 10, 100.0)","(720.0, 2.8, 0.006, 9, 95.0)","(690.0, 2.5, 0.007, 8, 90.0)","(660.0, 2.2, 0.008, 7, 85.0)","(630.0, 2.0, 0.009, 6, 80.0)"
756,"(800.0, 3.0, 0.005, 10, 200.0)","(780.0, 2.8, 0.006, 8, 190.0)","(760.0, 2.5, 0.007, 6, 180.0)","(740.0, 2.2, 0.008, 4, 170.0)","(720.0, 2.0, 0.009, 2, 160.0)"
757,"(700.0, 2.5, 0.0001, 5, 100.0)","(680.0, 2.3, 0.0002, 4, 90.0)","(650.0, 2.0, 0.0003, 3, 80.0)","(620.0, 1.8, 0.0004, 2, 70.0)","(600.0, 1.5, 0.0005, 1, 60.0)"
758,"(700.0, 2.0, 0.01, 10, 50.0)","(680.0, 2.2, 0.01, 8, 60.0)","(660.0, 2.5, 0.015, 6, 70.0)","(640.0, 2.3, 0.02, 4, 80.0)","(580.0, 1.8, 0.03, 2, 90.0)"
760,"(800.0, 3.0, 0.005, 5, 100.0)","(750.0, 2.5, 0.006, 4, 80.0)","(700.0, 2.0, 0.007, 3, 60.0)","(650.0, 1.8, 0.008, 2, 40.0)","(600.0, 1.5, 0.009, 1, 20.0)"
761,"(700.0, 2.0, 0.01, 5, 50.0)","(650.0, 1.8, 0.015, 4, 60.0)","(600.0, 1.5, 0.02, 3, 70.0)","(550.0, 1.3, 0.025, 2, 80.0)","(500.0, 1.0, 0.03, 1, 90.0)"
762,"(750.0, 3.0, 0.0005, 10, 250.0)","(720.0, 2.8, 0.0008, 8, 230.0)","(690.0, 2.5, 0.0012, 6, 210.0)","(660.0, 2.2, 0.0015, 4, 190.0)","(630.0, 2.0, 0.002, 2, 170.0)"
763,"(700.0, 2.5, 0.005, 5, 100.0)","(650.0, 2.8, 0.005, 6, 120.0)","(600.0, 3.1, 0.0045, 7, 140.0)","(550.0, 3.4, 0.004, 8, 160.0)","(500.0, 3.7, 0.0035, 9, 180.0)"
764,"(750.0, 2.5, 0.01, 10, 100.0)","(700.0, 2.0, 0.015, 8, 120.0)","(650.0, 1.8, 0.02, 7, 150.0)","(600.0, 1.5, 0.025, 6, 180.0)","(550.0, 1.0, 0.03, 5, 200.0)"
765,"(800.0, 2.5, 0.001, 5, 50.0)","(750.0, 2.0, 0.002, 4, 60.0)","(700.0, 1.8, 0.003, 3, 70.0)","(650.0, 1.5, 0.004, 2, 80.0)","(600.0, 1.0, 0.005, 1, 90.0)"
766,"(750.0, 3.0, 0.05, 10, 50.0)","(720.0, 2.8, 0.045, 9, 60.0)","(690.0, 2.5, 0.04, 8, 70.0)","(660.0, 2.0, 0.035, 7, 80.0)","(630.0, 1.8, 0.03, 6, 90.0)"
767,"(750.0, 2.5, 0.02, 10, 100.0)","(700.0, 2.0, 0.03, 8, 120.0)","(650.0, 1.8, 0.04, 6, 140.0)","(600.0, 1.5, 0.05, 4, 160.0)","(550.0, 1.0, 0.06, 2, 180.0)"
768,"(700.0, 2.0, 0.001, 10, 100.0)","(650.0, 1.8, 0.002, 8, 90.0)","(600.0, 1.6, 0.003, 6, 80.0)","(550.0, 1.4, 0.004, 4, 70.0)","(500.0, 1.2, 0.005, 2, 60.0)"
769,"(700.0, 1.0, 0.01, 5, 50.0)","(650.0, 1.2, 0.015, 4, 60.0)","(600.0, 1.5, 0.02, 3, 70.0)","(550.0, 1.8, 0.025, 2, 80.0)","(500.0, 2.0, 0.03, 1, 90.0)"
770,"(750.0, 2.5, 0.001, 5, 50.0)","(700.0, 3.0, 0.005, 5, 75.0)","(650.0, 2.0, 0.01, 4, 100.0)","(600.0, 1.5, 0.02, 3, 125.0)","(550.0, 1.0, 0.05, 2, 150.0)"
771,"(800.0, 3.0, 0.06, 5, 150.0)","(780.0, 2.8, 0.07, 4, 140.0)","(760.0, 2.5, 0.08, 3, 130.0)","(740.0, 2.2, 0.09, 2, 120.0)","(720.0, 2.0, 0.1, 1, 110.0)"
772,"(700.0, 3.5, 0.05, 10, 100.0)","(650.0, 3.0, 0.04, 8, 90.0)","(600.0, 2.5, 0.03, 6, 80.0)","(550.0, 2.0, 0.02, 4, 70.0)","(500.0, 1.5, 0.01, 2, 60.0)"
773,"(700.0, 2.0, 0.01, 5, 50.0)","(680.0, 1.8, 0.015, 4, 60.0)","(650.0, 1.5, 0.02, 3, 70.0)","(600.0, 1.3, 0.025, 2, 80.0)","(550.0, 1.0, 0.03, 1, 90.0)"
774,"(750.0, 2.5, 0.001, 5, 50.0)","(700.0, 2.3, 0.002, 4, 60.0)","(650.0, 2.0, 0.003, 3, 70.0)","(600.0, 1.8, 0.004, 2, 80.0)","(550.0, 1.5, 0.005, 1, 90.0)"
775,"(800.0, 3.0, 0.001, 10, 100.0)","(750.0, 2.5, 0.002, 8, 80.0)","(700.0, 2.0, 0.003, 6, 60.0)","(650.0, 1.5, 0.004, 4, 40.0)","(600.0, 1.0, 0.005, 2, 20.0)"
776,"(800.0, 3.0, 0.005, 10, 100.0)","(750.0, 2.5, 0.004, 8, 80.0)","(700.0, 2.0, 0.003, 6, 60.0)","(650.0, 1.8, 0.002, 4, 40.0)","(600.0, 1.5, 0.001, 2, 20.0)"
777,"(700.0, 2.5, 0.001, 5, 100.0)","(650.0, 2.0, 0.002, 4, 150.0)","(600.0, 1.8, 0.003, 3, 200.0)","(550.0, 1.5, 0.004, 2, 250.0)","(500.0, 1.2, 0.005, 1, 300.0)"
778,"(800.0, 2.5, 0.05, 5, 100.0)","(780.0, 2.3, 0.045, 4, 90.0)","(760.0, 2.0, 0.04, 3, 80.0)","(740.0, 1.8, 0.035, 2, 70.0)","(720.0, 1.5, 0.03, 1, 60.0)"
779,"(750.0, 2.0, 0.001, 5, 50.0)","(700.0, 1.8, 0.0015, 5, 60.0)","(650.0, 1.5, 0.002, 4, 70.0)","(600.0, 1.3, 0.003, 3, 80.0)","(550.0, 1.0, 0.004, 2, 90.0)"
780,"(750.0, 3.0, 0.05, 10, 150.0)","(720.0, 2.8, 0.04, 8, 130.0)","(680.0, 2.5, 0.03, 6, 120.0)","(650.0, 2.2, 0.02, 4, 100.0)","(620.0, 2.0, 0.01, 2, 80.0)"
781,"(800.0, 2.0, 0.01, 5, 20.0)","(780.0, 1.8, 0.012, 4, 25.0)","(750.0, 1.6, 0.015, 3, 30.0)","(720.0, 1.4, 0.018, 2, 35.0)","(700.0, 1.2, 0.02, 1, 40.0)"
782,"(650.0, 2.0, 0.0015, 6, 90.0)","(600.0, 1.8, 0.002, 7, 80.0)","(550.0, 1.5, 0.003, 8, 70.0)","(500.0, 1.0, 0.004, 9, 60.0)","(700.0, 2.5, 0.001, 5, 100.0)"
783,"(750.0, 3.0, 0.02, 5, 50.0)","(725.0, 2.5, 0.015, 4, 60.0)","(700.0, 2.0, 0.1, 3, 70.0)","(675.0, 1.5, 0.001, 2, 80.0)","(650.0, 1.0, 1e-05, 1, 90.0)"
784,"(750.0, 2.5, 0.002, 5, 150.0)","(700.0, 2.0, 0.0015, 6, 120.0)","(650.0, 1.8, 0.001, 7, 100.0)","(600.0, 1.5, 0.0008, 8, 80.0)","(550.0, 1.0, 0.0005, 10, 60.0)"
785,"(700.0, 2.5, 0.001, 5, 50.0)","(750.0, 2.0, 0.001, 5, 60.0)","(650.0, 2.0, 0.0005, 5, 70.0)","(700.0, 1.5, 0.01, 5, 80.0)","(650.0, 1.0, 0.1, 5, 90.0)"
786,"(800.0, 3.0, 0.05, 10, 200.0)","(750.0, 2.8, 0.04, 8, 180.0)","(700.0, 2.5, 0.03, 6, 160.0)","(650.0, 2.0, 0.02, 4, 140.0)","(600.0, 1.8, 0.01, 2, 120.0)"
787,"(700.0, 2.0, 0.05, 10, 50.0)","(680.0, 1.8, 0.05, 8, 60.0)","(660.0, 1.5, 0.05, 6, 70.0)","(640.0, 1.2, 0.05, 4, 80.0)","(620.0, 1.0, 0.05, 2, 90.0)"
788,"(850.0, 3.5, 0.015, 6, 100.0)","(800.0, 3.0, 0.02, 5, 95.0)","(750.0, 2.8, 0.018, 4, 90.0)","(700.0, 2.5, 0.022, 3, 85.0)","(650.0, 2.0, 0.025, 2, 80.0)"
789,"(750.0, 2.0, 0.005, 5, 50.0)","(700.0, 1.8, 0.02, 4, 60.0)","(650.0, 1.5, 0.03, 3, 70.0)","(600.0, 1.3, 0.04, 2, 80.0)","(550.0, 1.0, 0.05, 1, 90.0)"
790,"(750.0, 2.5, 0.005, 8, 50.0)","(725.0, 2.3, 0.006, 7, 55.0)","(700.0, 2.0, 0.007, 6, 60.0)","(675.0, 1.8, 0.008, 5, 65.0)","(650.0, 1.5, 0.009, 4, 70.0)"
791,"(800.0, 2.5, 0.001, 10, 100.0)","(780.0, 2.2, 0.0008, 12, 90.0)","(750.0, 2.0, 0.0006, 14, 80.0)","(730.0, 1.8, 0.0004, 13, 70.0)","(700.0, 1.5, 0.0002, 15, 60.0)"
792,"(850.0, 3.0, 0.005, 10, 200.0)","(800.0, 2.5, 0.003, 8, 180.0)","(750.0, 2.0, 0.002, 6, 160.0)","(700.0, 1.8, 0.0015, 5, 140.0)","(650.0, 1.5, 0.001, 4, 120.0)"
793,"(850.0, 2.5, 0.005, 5, 100.0)","(800.0, 2.0, 0.003, 4, 120.0)","(750.0, 1.8, 0.002, 3, 150.0)","(700.0, 1.5, 0.0015, 2, 200.0)","(650.0, 1.0, 0.001, 1, 250.0)"
794,"(800.0, 2.5, 0.1, 10, 50.0)","(780.0, 2.0, 0.05, 8, 45.0)","(750.0, 1.8, 0.02, 6, 40.0)","(730.0, 1.5, 0.01, 5, 35.0)","(710.0, 1.2, 0.005, 4, 30.0)"
795,"(800.0, 3.0, 0.0001, 10, 50.0)","(750.0, 2.5, 0.0002, 8, 60.0)","(700.0, 2.0, 0.0003, 6, 70.0)","(650.0, 1.8, 0.0004, 4, 80.0)","(600.0, 1.5, 0.0005, 2, 90.0)"
796,"(700.0, 3.0, 0.01, 10, 100.0)","(680.0, 2.5, 0.009, 8, 120.0)","(660.0, 2.0, 0.008, 6, 140.0)","(640.0, 1.8, 0.007, 4, 160.0)","(620.0, 1.5, 0.006, 2, 200.0)"
797,"(700.0, 2.5, 0.01, 5, 100.0)","(680.0, 2.2, 0.015, 4, 120.0)","(660.0, 2.0, 0.02, 3, 140.0)","(640.0, 1.8, 0.025, 2, 160.0)","(620.0, 1.6, 0.03, 1, 180.0)"
798,"(850.0, 2.5, 0.001, 10, 50.0)","(830.0, 2.0, 0.001, 5, 100.0)","(800.0, 1.8, 0.002, 7, 150.0)","(780.0, 1.6, 0.003, 8, 200.0)","(750.0, 1.5, 0.004, 10, 250.0)"
799,"(750.0, 2.0, 0.01, 5, 50.0)","(700.0, 2.2, 0.02, 6, 60.0)","(650.0, 2.5, 0.03, 7, 70.0)","(600.0, 2.8, 0.04, 8, 80.0)","(550.0, 3.0, 0.05, 9, 90.0)"
801,"(650.0, 1.5, 0.01, 5, 50.0)","(600.0, 1.3, 0.02, 4, 60.0)","(550.0, 1.0, 0.03, 3, 70.0)","(500.0, 0.8, 0.04, 2, 80.0)","(450.0, 0.5, 0.05, 1, 90.0)"
